vine,scion,rootstock,block,year,soluble_solids_content,titratable_acidity_gL,pH,berry_weight_g,yield_kg,cluster_number,pruning_weight_kg,yield_div_pruning_weight,early_1,late_1,early_2,late_2,early_3,late_3,early_4,late_4,early_5,late_5,early_6,late_6,early_7,late_7,early_8,late_8,outer_rings,cambium,total_width,relative_early_1,relative_late_1,relative_early_2,relative_late_2,relative_early_3,relative_late_3,relative_early_4,relative_late_4,relative_early_5,relative_late_5,relative_early_6,relative_late_6,relative_early_7,relative_late_7,relative_early_8,relative_late_8,relative_outer_rings,relative_cambium
Chard_101-14 MGT_3,Chard,101-14 MGT,3,1997,23.4,11,3.28,1.62,17.66666667,83,1.19,14.84593838,0.465094058,0.063467441,0.266360346,0.07231216,0.129504193,0.066658504,0.139478016,0.061813477,0.226165514,0.064385269,0.285315949,0.05939943,0.084616682,0.054179089,0.15404352,0.062576116,0.987758008,0.070651297,3.313779068,0.140450266,0.019113191,0.080604548,0.021770657,0.039014178,0.020160272,0.042058873,0.018820915,0.068240189,0.019426705,0.086106639,0.017980478,0.025472255,0.016351927,0.046403411,0.019002321,0.297779141,0.021244034
Chard_101-14 MGT_4,Chard,101-14 MGT,4,1996,24.2,9,3.51,1.25,8.433333333,66.66666667,2.133333333,3.953125,0.768940625,0.061330811,0.285056041,0.054958538,0.095763172,0.042531597,0.094322849,0.041702142,0.15377895,0.039386895,0.124676858,0.043639591,0.061103394,0.04980251,0.067273939,0.051343883,0.95784398,0.104486918,3.097942693,0.249831538,0.019767982,0.091746601,0.017642433,0.030822267,0.013651076,0.030336832,0.013502216,0.049832802,0.012791929,0.040123772,0.014122669,0.019985554,0.016064133,0.021527416,0.016458839,0.307705494,0.034086447
Chard_101-14 MGT_4,Chard,101-14 MGT,4,1997,24,10.4,3.31,1.54,11.06666667,59.33333333,1.233333333,8.972972973,0.768940625,0.061330811,0.285056041,0.054958538,0.095763172,0.042531597,0.094322849,0.041702142,0.15377895,0.039386895,0.124676858,0.043639591,0.061103394,0.04980251,0.067273939,0.051343883,0.95784398,0.104486918,3.097942693,0.249831538,0.019767982,0.091746601,0.017642433,0.030822267,0.013651076,0.030336832,0.013502216,0.049832802,0.012791929,0.040123772,0.014122669,0.019985554,0.016064133,0.021527416,0.016458839,0.307705494,0.034086447
Chard_101-14 MGT_4,Chard,101-14 MGT,4,1995,22.2,8.3,3.26,1.35,12.03333333,62.66666667,0.62,19.40860215,0.768940625,0.061330811,0.285056041,0.054958538,0.095763172,0.042531597,0.094322849,0.041702142,0.15377895,0.039386895,0.124676858,0.043639591,0.061103394,0.04980251,0.067273939,0.051343883,0.95784398,0.104486918,3.097942693,0.249831538,0.019767982,0.091746601,0.017642433,0.030822267,0.013651076,0.030336832,0.013502216,0.049832802,0.012791929,0.040123772,0.014122669,0.019985554,0.016064133,0.021527416,0.016458839,0.307705494,0.034086447
Chard_101-14 MGT_4,Chard,101-14 MGT,4,1998,22.8,7.4,3.41,1.39,12,57.66666667,1.4,8.571428571,0.768940625,0.061330811,0.285056041,0.054958538,0.095763172,0.042531597,0.094322849,0.041702142,0.15377895,0.039386895,0.124676858,0.043639591,0.061103394,0.04980251,0.067273939,0.051343883,0.95784398,0.104486918,3.097942693,0.249831538,0.019767982,0.091746601,0.017642433,0.030822267,0.013651076,0.030336832,0.013502216,0.049832802,0.012791929,0.040123772,0.014122669,0.019985554,0.016064133,0.021527416,0.016458839,0.307705494,0.034086447
Chard_101-14 MGT_4,Chard,101-14 MGT,4,1999,23,9.9,3.12,1.57,14,71.33333333,1.006666667,13.90728477,0.768940625,0.061330811,0.285056041,0.054958538,0.095763172,0.042531597,0.094322849,0.041702142,0.15377895,0.039386895,0.124676858,0.043639591,0.061103394,0.04980251,0.067273939,0.051343883,0.95784398,0.104486918,3.097942693,0.249831538,0.019767982,0.091746601,0.017642433,0.030822267,0.013651076,0.030336832,0.013502216,0.049832802,0.012791929,0.040123772,0.014122669,0.019985554,0.016064133,0.021527416,0.016458839,0.307705494,0.034086447
Chard_110 Richter_1,Chard,110 Richter,1,1995,23,7.6,3.32,1.42,11.26666667,58,0.983333333,11.45762712,0.685090742,0.066315525,0.276418836,0.058676193,0.202702723,0.060731064,0.145692306,0.051240305,0.12854045,0.055295457,0.144663504,0.059135814,0.106139222,0.053394024,0.056535016,0.059203414,0.911579479,0.064800016,3.186154093,0.217036443,0.021412442,0.08566932,0.019032535,0.063726138,0.019317652,0.046219438,0.016163235,0.040459633,0.01777071,0.045059788,0.018647899,0.033020807,0.017038865,0.017408382,0.018372386,0.282912107,0.02073222
Chard_110 Richter_1,Chard,110 Richter,1,1997,24.4,11.7,3.27,1.75,16.33333333,97.66666667,0.963333333,16.9550173,0.685090742,0.066315525,0.276418836,0.058676193,0.202702723,0.060731064,0.145692306,0.051240305,0.12854045,0.055295457,0.144663504,0.059135814,0.106139222,0.053394024,0.056535016,0.059203414,0.911579479,0.064800016,3.186154093,0.217036443,0.021412442,0.08566932,0.019032535,0.063726138,0.019317652,0.046219438,0.016163235,0.040459633,0.01777071,0.045059788,0.018647899,0.033020807,0.017038865,0.017408382,0.018372386,0.282912107,0.02073222
Chard_110 Richter_1,Chard,110 Richter,1,1996,24.8,8.2,3.34,1.3,10.03333333,97.33333333,2.533333333,3.960526316,0.685090742,0.066315525,0.276418836,0.058676193,0.202702723,0.060731064,0.145692306,0.051240305,0.12854045,0.055295457,0.144663504,0.059135814,0.106139222,0.053394024,0.056535016,0.059203414,0.911579479,0.064800016,3.186154093,0.217036443,0.021412442,0.08566932,0.019032535,0.063726138,0.019317652,0.046219438,0.016163235,0.040459633,0.01777071,0.045059788,0.018647899,0.033020807,0.017038865,0.017408382,0.018372386,0.282912107,0.02073222
Chard_110 Richter_1,Chard,110 Richter,1,1998,23.6,7,3.52,1.63,10.5,64,1.9,5.526315789,0.685090742,0.066315525,0.276418836,0.058676193,0.202702723,0.060731064,0.145692306,0.051240305,0.12854045,0.055295457,0.144663504,0.059135814,0.106139222,0.053394024,0.056535016,0.059203414,0.911579479,0.064800016,3.186154093,0.217036443,0.021412442,0.08566932,0.019032535,0.063726138,0.019317652,0.046219438,0.016163235,0.040459633,0.01777071,0.045059788,0.018647899,0.033020807,0.017038865,0.017408382,0.018372386,0.282912107,0.02073222
Chard_110 Richter_1,Chard,110 Richter,1,1999,23.2,9.9,3.34,1.67,16.33333333,98.66666667,1.393333333,11.72248804,0.685090742,0.066315525,0.276418836,0.058676193,0.202702723,0.060731064,0.145692306,0.051240305,0.12854045,0.055295457,0.144663504,0.059135814,0.106139222,0.053394024,0.056535016,0.059203414,0.911579479,0.064800016,3.186154093,0.217036443,0.021412442,0.08566932,0.019032535,0.063726138,0.019317652,0.046219438,0.016163235,0.040459633,0.01777071,0.045059788,0.018647899,0.033020807,0.017038865,0.017408382,0.018372386,0.282912107,0.02073222
Chard_110 Richter_2,Chard,110 Richter,2,1995,22.6,7.8,3.24,1.4,14,66.33333333,0.673333333,20.79207921,0.812442477,0.067640905,0.306878213,0.050106492,0.149544686,0.048290782,0.152455191,0.044779178,0.096941689,0.040055858,0.096181105,0.055042543,0.062741812,0.035125793,0.08312513,0.042536872,1.426230276,0.055926408,3.626045411,0.223488645,0.018683056,0.084830256,0.013861208,0.041291662,0.013329982,0.042174717,0.012413005,0.026743382,0.011033277,0.026710019,0.015250344,0.017490958,0.009804086,0.022984019,0.011783005,0.392726909,0.015401471
Chard_110 Richter_2,Chard,110 Richter,2,1996,23.8,9.1,3.44,1.35,10.66666667,78,1.766666667,6.037735849,0.812442477,0.067640905,0.306878213,0.050106492,0.149544686,0.048290782,0.152455191,0.044779178,0.096941689,0.040055858,0.096181105,0.055042543,0.062741812,0.035125793,0.08312513,0.042536872,1.426230276,0.055926408,3.626045411,0.223488645,0.018683056,0.084830256,0.013861208,0.041291662,0.013329982,0.042174717,0.012413005,0.026743382,0.011033277,0.026710019,0.015250344,0.017490958,0.009804086,0.022984019,0.011783005,0.392726909,0.015401471
Chard_110 Richter_2,Chard,110 Richter,2,1997,24.4,10,3.41,1.76,17,84,1.11,15.31531532,0.812442477,0.067640905,0.306878213,0.050106492,0.149544686,0.048290782,0.152455191,0.044779178,0.096941689,0.040055858,0.096181105,0.055042543,0.062741812,0.035125793,0.08312513,0.042536872,1.426230276,0.055926408,3.626045411,0.223488645,0.018683056,0.084830256,0.013861208,0.041291662,0.013329982,0.042174717,0.012413005,0.026743382,0.011033277,0.026710019,0.015250344,0.017490958,0.009804086,0.022984019,0.011783005,0.392726909,0.015401471
Chard_110 Richter_2,Chard,110 Richter,2,1999,22.6,10.2,3.01,1.67,16.66666667,97.66666667,0.866666667,19.23076923,0.812442477,0.067640905,0.306878213,0.050106492,0.149544686,0.048290782,0.152455191,0.044779178,0.096941689,0.040055858,0.096181105,0.055042543,0.062741812,0.035125793,0.08312513,0.042536872,1.426230276,0.055926408,3.626045411,0.223488645,0.018683056,0.084830256,0.013861208,0.041291662,0.013329982,0.042174717,0.012413005,0.026743382,0.011033277,0.026710019,0.015250344,0.017490958,0.009804086,0.022984019,0.011783005,0.392726909,0.015401471
Chard_110 Richter_2,Chard,110 Richter,2,1998,23.2,7.8,3.47,1.62,9.8,54.33333333,1.366666667,7.170731707,0.812442477,0.067640905,0.306878213,0.050106492,0.149544686,0.048290782,0.152455191,0.044779178,0.096941689,0.040055858,0.096181105,0.055042543,0.062741812,0.035125793,0.08312513,0.042536872,1.426230276,0.055926408,3.626045411,0.223488645,0.018683056,0.084830256,0.013861208,0.041291662,0.013329982,0.042174717,0.012413005,0.026743382,0.011033277,0.026710019,0.015250344,0.017490958,0.009804086,0.022984019,0.011783005,0.392726909,0.015401471
Chard_110 Richter_3,Chard,110 Richter,3,1996,25,9,3.43,1.31,12,99.66666667,2.433333333,4.931506849,0.688403235,0.060647638,0.341595772,0.070843,0.18524052,0.089480309,0.225219661,0.077807526,0.247550118,0.086525132,0.120210517,0.08257713,0.066965237,0.060296752,0.088958217,0.070305658,1.09687186,0.082208042,3.741706321,0.18336509,0.016075686,0.090983411,0.01897143,0.049494641,0.023803762,0.060086405,0.020675554,0.065905796,0.022919199,0.032376103,0.021949456,0.01789921,0.016085435,0.023976689,0.018819553,0.294481559,0.02213102
Chard_110 Richter_3,Chard,110 Richter,3,1997,24.2,11.2,3.29,1.69,15.33333333,92.33333333,1.22,12.56830601,0.688403235,0.060647638,0.341595772,0.070843,0.18524052,0.089480309,0.225219661,0.077807526,0.247550118,0.086525132,0.120210517,0.08257713,0.066965237,0.060296752,0.088958217,0.070305658,1.09687186,0.082208042,3.741706321,0.18336509,0.016075686,0.090983411,0.01897143,0.049494641,0.023803762,0.060086405,0.020675554,0.065905796,0.022919199,0.032376103,0.021949456,0.01789921,0.016085435,0.023976689,0.018819553,0.294481559,0.02213102
Chard_110 Richter_3,Chard,110 Richter,3,1995,22.8,7,3.24,1.33,10.43333333,66,0.823333333,12.67206478,0.688403235,0.060647638,0.341595772,0.070843,0.18524052,0.089480309,0.225219661,0.077807526,0.247550118,0.086525132,0.120210517,0.08257713,0.066965237,0.060296752,0.088958217,0.070305658,1.09687186,0.082208042,3.741706321,0.18336509,0.016075686,0.090983411,0.01897143,0.049494641,0.023803762,0.060086405,0.020675554,0.065905796,0.022919199,0.032376103,0.021949456,0.01789921,0.016085435,0.023976689,0.018819553,0.294481559,0.02213102
Chard_110 Richter_3,Chard,110 Richter,3,1998,23.2,10.4,3.61,1.45,9,64,1.633333333,5.510204082,0.688403235,0.060647638,0.341595772,0.070843,0.18524052,0.089480309,0.225219661,0.077807526,0.247550118,0.086525132,0.120210517,0.08257713,0.066965237,0.060296752,0.088958217,0.070305658,1.09687186,0.082208042,3.741706321,0.18336509,0.016075686,0.090983411,0.01897143,0.049494641,0.023803762,0.060086405,0.020675554,0.065905796,0.022919199,0.032376103,0.021949456,0.01789921,0.016085435,0.023976689,0.018819553,0.294481559,0.02213102
Chard_110 Richter_3,Chard,110 Richter,3,1999,23.8,11.4,3.16,1.77,12.66666667,103.6666667,1.2,10.55555556,0.688403235,0.060647638,0.341595772,0.070843,0.18524052,0.089480309,0.225219661,0.077807526,0.247550118,0.086525132,0.120210517,0.08257713,0.066965237,0.060296752,0.088958217,0.070305658,1.09687186,0.082208042,3.741706321,0.18336509,0.016075686,0.090983411,0.01897143,0.049494641,0.023803762,0.060086405,0.020675554,0.065905796,0.022919199,0.032376103,0.021949456,0.01789921,0.016085435,0.023976689,0.018819553,0.294481559,0.02213102
Chard_110 Richter_4,Chard,110 Richter,4,1995,23.2,8.5,3.29,1.35,12.06666667,67,0.803333333,15.02074689,0.693331536,0.060296798,0.301732306,0.059062936,0.152084295,0.072392187,0.191237311,0.055801679,0.171197698,0.051950446,0.17309691,0.052233867,0.098985962,0.056422102,0.065207327,0.056408842,1.201462217,0.069815368,3.582719785,0.192143167,0.016782345,0.084764037,0.016420006,0.043136058,0.020347707,0.053616634,0.015503834,0.04821425,0.014417836,0.048445577,0.014561798,0.028034523,0.015892206,0.018312521,0.015913494,0.333849219,0.019644788
Chard_110 Richter_4,Chard,110 Richter,4,1996,24.8,7.8,3.47,1.43,11.33333333,81.33333333,2.633333333,4.303797468,0.693331536,0.060296798,0.301732306,0.059062936,0.152084295,0.072392187,0.191237311,0.055801679,0.171197698,0.051950446,0.17309691,0.052233867,0.098985962,0.056422102,0.065207327,0.056408842,1.201462217,0.069815368,3.582719785,0.192143167,0.016782345,0.084764037,0.016420006,0.043136058,0.020347707,0.053616634,0.015503834,0.04821425,0.014417836,0.048445577,0.014561798,0.028034523,0.015892206,0.018312521,0.015913494,0.333849219,0.019644788
Chard_110 Richter_4,Chard,110 Richter,4,1999,22,10.2,3.12,1.47,18.33333333,100.3333333,1.3,14.1025641,0.693331536,0.060296798,0.301732306,0.059062936,0.152084295,0.072392187,0.191237311,0.055801679,0.171197698,0.051950446,0.17309691,0.052233867,0.098985962,0.056422102,0.065207327,0.056408842,1.201462217,0.069815368,3.582719785,0.192143167,0.016782345,0.084764037,0.016420006,0.043136058,0.020347707,0.053616634,0.015503834,0.04821425,0.014417836,0.048445577,0.014561798,0.028034523,0.015892206,0.018312521,0.015913494,0.333849219,0.019644788
Chard_110 Richter_4,Chard,110 Richter,4,1997,23.9,12.3,3.32,1.79,16.33333333,87.66666667,1.433333333,11.39534884,0.693331536,0.060296798,0.301732306,0.059062936,0.152084295,0.072392187,0.191237311,0.055801679,0.171197698,0.051950446,0.17309691,0.052233867,0.098985962,0.056422102,0.065207327,0.056408842,1.201462217,0.069815368,3.582719785,0.192143167,0.016782345,0.084764037,0.016420006,0.043136058,0.020347707,0.053616634,0.015503834,0.04821425,0.014417836,0.048445577,0.014561798,0.028034523,0.015892206,0.018312521,0.015913494,0.333849219,0.019644788
Chard_110 Richter_4,Chard,110 Richter,4,1998,22.5,8,3.62,1.66,12.16666667,68,1.633333333,7.448979592,0.693331536,0.060296798,0.301732306,0.059062936,0.152084295,0.072392187,0.191237311,0.055801679,0.171197698,0.051950446,0.17309691,0.052233867,0.098985962,0.056422102,0.065207327,0.056408842,1.201462217,0.069815368,3.582719785,0.192143167,0.016782345,0.084764037,0.016420006,0.043136058,0.020347707,0.053616634,0.015503834,0.04821425,0.014417836,0.048445577,0.014561798,0.028034523,0.015892206,0.018312521,0.015913494,0.333849219,0.019644788
Chard_1103 Paulsen_1,Chard,1103 Paulsen,1,1997,24.5,10.3,3.31,1.67,15.66666667,88.33333333,1.173333333,13.35227273,0.585386082,0.067540816,0.298050807,0.071570108,0.092047297,0.068574658,0.1331464,0.059945087,0.139635162,0.05238535,0.151159812,0.059310493,0.055846899,0.064790251,0.080378328,0.065609152,1.024661885,0.052817225,3.122855813,0.188516325,0.021684363,0.09476397,0.023044378,0.029040318,0.021967279,0.04244852,0.019349119,0.044349654,0.016840641,0.048427338,0.018813694,0.017587317,0.020840165,0.025555654,0.020983624,0.328866713,0.016920928
Chard_1103 Paulsen_1,Chard,1103 Paulsen,1,1995,22.8,8.2,3.16,1.37,12.66666667,60,0.66,19.19191919,0.585386082,0.067540816,0.298050807,0.071570108,0.092047297,0.068574658,0.1331464,0.059945087,0.139635162,0.05238535,0.151159812,0.059310493,0.055846899,0.064790251,0.080378328,0.065609152,1.024661885,0.052817225,3.122855813,0.188516325,0.021684363,0.09476397,0.023044378,0.029040318,0.021967279,0.04244852,0.019349119,0.044349654,0.016840641,0.048427338,0.018813694,0.017587317,0.020840165,0.025555654,0.020983624,0.328866713,0.016920928
Chard_1103 Paulsen_1,Chard,1103 Paulsen,1,1998,23.7,7.7,3.48,1.62,9.7,56,1.566666667,6.191489362,0.585386082,0.067540816,0.298050807,0.071570108,0.092047297,0.068574658,0.1331464,0.059945087,0.139635162,0.05238535,0.151159812,0.059310493,0.055846899,0.064790251,0.080378328,0.065609152,1.024661885,0.052817225,3.122855813,0.188516325,0.021684363,0.09476397,0.023044378,0.029040318,0.021967279,0.04244852,0.019349119,0.044349654,0.016840641,0.048427338,0.018813694,0.017587317,0.020840165,0.025555654,0.020983624,0.328866713,0.016920928
Chard_1103 Paulsen_1,Chard,1103 Paulsen,1,1996,25.8,8.3,3.4,1.3,8.466666667,65.66666667,1.9,4.456140351,0.585386082,0.067540816,0.298050807,0.071570108,0.092047297,0.068574658,0.1331464,0.059945087,0.139635162,0.05238535,0.151159812,0.059310493,0.055846899,0.064790251,0.080378328,0.065609152,1.024661885,0.052817225,3.122855813,0.188516325,0.021684363,0.09476397,0.023044378,0.029040318,0.021967279,0.04244852,0.019349119,0.044349654,0.016840641,0.048427338,0.018813694,0.017587317,0.020840165,0.025555654,0.020983624,0.328866713,0.016920928
Chard_1103 Paulsen_1,Chard,1103 Paulsen,1,1999,25,10.4,3.45,1.64,10.56666667,80,1.033333333,10.22580645,0.585386082,0.067540816,0.298050807,0.071570108,0.092047297,0.068574658,0.1331464,0.059945087,0.139635162,0.05238535,0.151159812,0.059310493,0.055846899,0.064790251,0.080378328,0.065609152,1.024661885,0.052817225,3.122855813,0.188516325,0.021684363,0.09476397,0.023044378,0.029040318,0.021967279,0.04244852,0.019349119,0.044349654,0.016840641,0.048427338,0.018813694,0.017587317,0.020840165,0.025555654,0.020983624,0.328866713,0.016920928
Chard_1103 Paulsen_2,Chard,1103 Paulsen,2,1996,24.8,9.6,3.5,1.17,6.8,89,2.366666667,2.873239437,0.659025349,0.075028708,0.388940995,0.078710613,0.192237859,0.076958,0.175540173,0.073624692,0.137305109,0.068897036,0.153908752,0.077608727,0.088098101,0.059002165,0.135798029,0.093853107,1.783565897,0.057809794,4.375913106,0.150398285,0.017181949,0.088548482,0.01809046,0.04395526,0.017554436,0.040316514,0.016806895,0.031582119,0.015699556,0.035150571,0.017706334,0.020226496,0.013469969,0.030840224,0.021405539,0.407865378,0.013201532
Chard_1103 Paulsen_2,Chard,1103 Paulsen,2,1999,23,11.3,3.19,1.62,6.866666667,77.66666667,1.066666667,6.4375,0.659025349,0.075028708,0.388940995,0.078710613,0.192237859,0.076958,0.175540173,0.073624692,0.137305109,0.068897036,0.153908752,0.077608727,0.088098101,0.059002165,0.135798029,0.093853107,1.783565897,0.057809794,4.375913106,0.150398285,0.017181949,0.088548482,0.01809046,0.04395526,0.017554436,0.040316514,0.016806895,0.031582119,0.015699556,0.035150571,0.017706334,0.020226496,0.013469969,0.030840224,0.021405539,0.407865378,0.013201532
Chard_1103 Paulsen_2,Chard,1103 Paulsen,2,1997,23.6,10.8,3.31,1.66,11.16666667,74.66666667,1.163333333,9.598853868,0.659025349,0.075028708,0.388940995,0.078710613,0.192237859,0.076958,0.175540173,0.073624692,0.137305109,0.068897036,0.153908752,0.077608727,0.088098101,0.059002165,0.135798029,0.093853107,1.783565897,0.057809794,4.375913106,0.150398285,0.017181949,0.088548482,0.01809046,0.04395526,0.017554436,0.040316514,0.016806895,0.031582119,0.015699556,0.035150571,0.017706334,0.020226496,0.013469969,0.030840224,0.021405539,0.407865378,0.013201532
Chard_1103 Paulsen_2,Chard,1103 Paulsen,2,1998,22.4,10.3,3.52,1.36,5.2,50.66666667,1.466666667,3.545454545,0.659025349,0.075028708,0.388940995,0.078710613,0.192237859,0.076958,0.175540173,0.073624692,0.137305109,0.068897036,0.153908752,0.077608727,0.088098101,0.059002165,0.135798029,0.093853107,1.783565897,0.057809794,4.375913106,0.150398285,0.017181949,0.088548482,0.01809046,0.04395526,0.017554436,0.040316514,0.016806895,0.031582119,0.015699556,0.035150571,0.017706334,0.020226496,0.013469969,0.030840224,0.021405539,0.407865378,0.013201532
Chard_1103 Paulsen_2,Chard,1103 Paulsen,2,1995,23,6.3,3.3,1.38,8.7,51.66666667,0.876666667,9.923954373,0.659025349,0.075028708,0.388940995,0.078710613,0.192237859,0.076958,0.175540173,0.073624692,0.137305109,0.068897036,0.153908752,0.077608727,0.088098101,0.059002165,0.135798029,0.093853107,1.783565897,0.057809794,4.375913106,0.150398285,0.017181949,0.088548482,0.01809046,0.04395526,0.017554436,0.040316514,0.016806895,0.031582119,0.015699556,0.035150571,0.017706334,0.020226496,0.013469969,0.030840224,0.021405539,0.407865378,0.013201532
Chard_1103 Paulsen_4,Chard,1103 Paulsen,4,1995,23,7,3.34,1.28,9.733333333,59,1.2,8.111111111,0.542475497,0.058084678,0.493652281,0.055990871,0.256860712,0.088470938,0.220089162,0.070367141,0.192319133,0.063547482,0.173088363,0.068633658,0.111197386,0.060413945,0.113536982,0.077136484,1.304504913,0.047162153,3.997531777,0.135497328,0.014600711,0.123520211,0.014047069,0.064119743,0.022167176,0.055034597,0.0176273,0.04804836,0.015855836,0.043462336,0.017113768,0.027827369,0.015148327,0.028366371,0.019300067,0.326521735,0.011741697
Chard_1103 Paulsen_4,Chard,1103 Paulsen,4,1996,25.4,9.5,3.49,1.3,12,120.6666667,3.866666667,3.103448276,0.542475497,0.058084678,0.493652281,0.055990871,0.256860712,0.088470938,0.220089162,0.070367141,0.192319133,0.063547482,0.173088363,0.068633658,0.111197386,0.060413945,0.113536982,0.077136484,1.304504913,0.047162153,3.997531777,0.135497328,0.014600711,0.123520211,0.014047069,0.064119743,0.022167176,0.055034597,0.0176273,0.04804836,0.015855836,0.043462336,0.017113768,0.027827369,0.015148327,0.028366371,0.019300067,0.326521735,0.011741697
Chard_1103 Paulsen_4,Chard,1103 Paulsen,4,1998,22.8,10.3,3.7,1.7,9.7,72.66666667,2.433333333,3.98630137,0.542475497,0.058084678,0.493652281,0.055990871,0.256860712,0.088470938,0.220089162,0.070367141,0.192319133,0.063547482,0.173088363,0.068633658,0.111197386,0.060413945,0.113536982,0.077136484,1.304504913,0.047162153,3.997531777,0.135497328,0.014600711,0.123520211,0.014047069,0.064119743,0.022167176,0.055034597,0.0176273,0.04804836,0.015855836,0.043462336,0.017113768,0.027827369,0.015148327,0.028366371,0.019300067,0.326521735,0.011741697
Chard_1103 Paulsen_4,Chard,1103 Paulsen,4,1997,24.2,10.9,3.37,1.73,15.66666667,101.3333333,2,7.833333333,0.542475497,0.058084678,0.493652281,0.055990871,0.256860712,0.088470938,0.220089162,0.070367141,0.192319133,0.063547482,0.173088363,0.068633658,0.111197386,0.060413945,0.113536982,0.077136484,1.304504913,0.047162153,3.997531777,0.135497328,0.014600711,0.123520211,0.014047069,0.064119743,0.022167176,0.055034597,0.0176273,0.04804836,0.015855836,0.043462336,0.017113768,0.027827369,0.015148327,0.028366371,0.019300067,0.326521735,0.011741697
Chard_1103 Paulsen_4,Chard,1103 Paulsen,4,1999,23.5,11.5,3.2,1.54,13,97,1.933333333,6.724137931,0.542475497,0.058084678,0.493652281,0.055990871,0.256860712,0.088470938,0.220089162,0.070367141,0.192319133,0.063547482,0.173088363,0.068633658,0.111197386,0.060413945,0.113536982,0.077136484,1.304504913,0.047162153,3.997531777,0.135497328,0.014600711,0.123520211,0.014047069,0.064119743,0.022167176,0.055034597,0.0176273,0.04804836,0.015855836,0.043462336,0.017113768,0.027827369,0.015148327,0.028366371,0.019300067,0.326521735,0.011741697
Chard_140 Ruggeri_1,Chard,140 Ruggeri,1,1995,21.4,6.6,3.31,1.17,14,76,0.356666667,39.25233645,0.389104198,0.033521488,0.24382206,0.040753065,0.114094815,0.038729853,0.189022364,0.044449574,0.217268372,0.046220679,0.068091898,0.042669513,0.076378945,0.051835841,0.036504789,0.037090356,0.790682797,0.058647256,2.518887862,0.15444343,0.013281806,0.096857113,0.016205393,0.045351357,0.015397339,0.075150798,0.017609094,0.086048377,0.018384243,0.026929551,0.016939577,0.030288071,0.020692117,0.014433677,0.014607073,0.314008258,0.023372725
Chard_140 Ruggeri_1,Chard,140 Ruggeri,1,1999,24.1,9.9,3.42,1.6,9.766666667,76.66666667,0.646666667,15.10309278,0.389104198,0.033521488,0.24382206,0.040753065,0.114094815,0.038729853,0.189022364,0.044449574,0.217268372,0.046220679,0.068091898,0.042669513,0.076378945,0.051835841,0.036504789,0.037090356,0.790682797,0.058647256,2.518887862,0.15444343,0.013281806,0.096857113,0.016205393,0.045351357,0.015397339,0.075150798,0.017609094,0.086048377,0.018384243,0.026929551,0.016939577,0.030288071,0.020692117,0.014433677,0.014607073,0.314008258,0.023372725
Chard_140 Ruggeri_1,Chard,140 Ruggeri,1,1996,25,10.3,3.41,1.14,5.766666667,51,1.2,4.805555556,0.389104198,0.033521488,0.24382206,0.040753065,0.114094815,0.038729853,0.189022364,0.044449574,0.217268372,0.046220679,0.068091898,0.042669513,0.076378945,0.051835841,0.036504789,0.037090356,0.790682797,0.058647256,2.518887862,0.15444343,0.013281806,0.096857113,0.016205393,0.045351357,0.015397339,0.075150798,0.017609094,0.086048377,0.018384243,0.026929551,0.016939577,0.030288071,0.020692117,0.014433677,0.014607073,0.314008258,0.023372725
Chard_140 Ruggeri_1,Chard,140 Ruggeri,1,1997,23.2,10,3.28,1.43,16,82,0.816666667,19.59183673,0.389104198,0.033521488,0.24382206,0.040753065,0.114094815,0.038729853,0.189022364,0.044449574,0.217268372,0.046220679,0.068091898,0.042669513,0.076378945,0.051835841,0.036504789,0.037090356,0.790682797,0.058647256,2.518887862,0.15444343,0.013281806,0.096857113,0.016205393,0.045351357,0.015397339,0.075150798,0.017609094,0.086048377,0.018384243,0.026929551,0.016939577,0.030288071,0.020692117,0.014433677,0.014607073,0.314008258,0.023372725
Chard_140 Ruggeri_1,Chard,140 Ruggeri,1,1998,23.3,7.2,3.45,1.54,5.333333333,52.66666667,1.3,4.102564103,0.389104198,0.033521488,0.24382206,0.040753065,0.114094815,0.038729853,0.189022364,0.044449574,0.217268372,0.046220679,0.068091898,0.042669513,0.076378945,0.051835841,0.036504789,0.037090356,0.790682797,0.058647256,2.518887862,0.15444343,0.013281806,0.096857113,0.016205393,0.045351357,0.015397339,0.075150798,0.017609094,0.086048377,0.018384243,0.026929551,0.016939577,0.030288071,0.020692117,0.014433677,0.014607073,0.314008258,0.023372725
Chard_140 Ruggeri_2,Chard,140 Ruggeri,2,1995,21,6.2,3.23,0.91,9.4,68.33333333,0.363333333,25.87155963,0.626284583,0.071188053,0.354903341,0.076185179,0.258104409,0.095877563,0.20762666,0.08054606,0.277885281,0.088801328,0.108155624,0.067675369,0.156778486,0.102468231,0.066100457,0.067776258,1.675454453,0.071719248,4.453530583,0.141084261,0.016116105,0.079739405,0.017144622,0.057961555,0.021505483,0.046248501,0.018134046,0.061924583,0.020023917,0.024366417,0.015159606,0.035275948,0.023007832,0.014852204,0.015429001,0.375917294,0.01610922
