vine,scion,rootstock,row,block,slice,ring,width_cm
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,7,0.235357742
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,8,0.166693494
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,8,0.197247521
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,8,0.136854415
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,1,1.247685162
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,1,1.094562217
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,1,1.070269755
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,2,0.487170609
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,2,0.391773725
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,2,0.466026817
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,3,0.360365981
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,3,0.297095812
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,3,0.273409798
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,4,0.338766824
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,4,0.296464538
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,4,0.256572597
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,5,0.31757041
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,5,0.368716022
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,5,0.254268284
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,6,0.306390758
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,6,0.310514595
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,6,0.262710433
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,7,0.280485025
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,7,0.291246677
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,7,0.159126786
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,8,0.145009166
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,8,0.120549954
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,8,0.176519309
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,1,0.747059066
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,1,0.789184433
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,1,0.805277976
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,2,0.562567905
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,2,0.602836331
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,2,0.584881186
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,3,0.269020421
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,3,0.208045395
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,3,0.217272009
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,4,0.290305857
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,4,0.271353977
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,4,0.247108375
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,5,0.31995388
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,5,0.239175499
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,5,0.253134879
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,6,0.174871985
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,6,0.251624713
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,6,0.275360116
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,7,0.140934209
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,7,0.163398427
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,7,0.147932357
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,8,0.098366153
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,8,0.115925793
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,8,0.111902091
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,1,1.006673028
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,1,1.264933416
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,1,0.947363687
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,2,0.532996138
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,2,0.518838993
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,2,0.560208636
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,3,0.183022353
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,3,0.206269263
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,3,0.201365809
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,4,0.241617087
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,4,0.274310688
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,4,0.276747467
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,5,0.318478716
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,5,0.240988549
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,5,0.308868747
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,6,0.278991692
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,6,0.2007675
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,6,0.278803024
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,7,0.160409159
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,7,0.205405901
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,7,0.200513634
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,8,0.208499454
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,8,0.14391145
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,8,0.182988159
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,1,0.660522873
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,1,0.751261468
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,1,0.719189897
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,2,0.296245595
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,2,0.30699035
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,2,0.35457095
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,3,0.304915744
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,3,0.345326096
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,3,0.357882363
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,4,0.325156462
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,4,0.306823038
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,4,0.349623674
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,5,0.322303215
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,5,0.339518247
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,5,0.328748167
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,6,0.316865475
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,6,0.307095558
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,6,0.344661151
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,7,0.124103931
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,7,0.109027827
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,7,0.128631234
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,8,0.162831062
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,8,0.192723578
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,8,0.18466804
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,1,0.833362044
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,1,0.965942238
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,1,0.874921211
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,2,0.350347109
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,2,0.558277623
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,2,0.387771764
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,3,0.304238899
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,3,0.368742312
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,3,0.289867015
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,4,0.24315807
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,4,0.3003981
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,4,0.294089732
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,5,0.253806199
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,5,0.210633907
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,5,0.289967104
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,6,0.328710272
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,6,0.246134859
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,6,0.405218129
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,7,0.19659954
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,7,0.128052637
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,7,0.24282
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,8,0.183973606
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,8,0.178508275
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,8,0.174865885
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,1,0.743070378
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,1,1.07853787
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,1,0.826078194
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,2,0.306369745
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,2,0.48882063
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,2,0.369135635
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,3,0.190838287
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,3,0.276754358
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,3,0.256539689
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,4,0.195836009
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,4,0.242412666
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,4,0.186876204
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,5,0.187008789
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,5,0.271574997
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,5,0.200571769
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,6,0.227527125
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,6,0.296288134
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,6,0.235064207
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,7,0.088640821
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,7,0.132021165
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,7,0.110969247
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,8,0.147917993
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,8,0.202874574
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,8,0.152599714
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,1,0.614198242
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,1,0.817880299
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,1,0.49735437
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,2,0.230442337
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,2,0.483385129
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,2,0.299191295
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,3,0.152742512
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,3,0.202911535
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,3,0.171945316
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,4,0.167733756
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,4,0.270603444
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,4,0.171710704
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,5,0.233245515
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,5,0.163104146
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,5,0.192787099
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,6,0.15405137
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,6,0.120636245
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,6,0.19595565
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,7,0.090688454
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,7,0.112841671
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,7,0.135895256
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,8,0.16508409
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,8,0.185439584
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,8,0.154130825
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,1,1.070468205
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,1,0.873967707
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,1,1.175565575
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,2,0.376459414
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,2,0.373930665
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,2,0.394424199
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,3,0.278692135
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,3,0.171986834
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,3,0.237568011
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,4,0.282054141
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,4,0.266057014
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,4,0.233200466
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,5,0.264988995
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,5,0.270630722
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,5,0.216293957
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,6,0.168100113
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,6,0.174185919
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,6,0.164664251
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,7,0.103806526
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,7,0.099979278
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,7,0.124124254
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,8,0.126184147
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,8,0.109978945
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,8,0.095930647
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,1,0.777985456
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,1,0.896602172
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,1,0.935568136
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,2,0.478718613
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,2,0.404054994
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,2,0.551190071
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,3,0.294783029
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,3,0.268649232
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,3,0.358984528
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,4,0.324498644
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,4,0.244369669
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,4,0.324477768
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,5,0.213742461
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,5,0.186730583
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,5,0.197226531
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,6,0.270983366
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,6,0.189269883
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,6,0.298685023
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,7,0.277304075
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,7,0.206002145
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,7,0.274341416
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,8,0.145407346
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,8,0.135937017
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,8,0.174866543
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,1,0.694804101
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,1,0.793323602
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,1,0.606069863
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,2,0.311594676
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,2,0.407085711
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,2,0.301511507
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,3,0.134535153
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,3,0.211847452
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,3,0.167822241
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,4,0.314741414
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,4,0.155073924
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,4,0.129897726
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,5,0.235095835
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,5,0.259716519
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,5,0.208088941
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,6,0.279625732
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,6,0.322331417
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,6,0.239625
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,7,0.147820314
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,7,0.152704294
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,7,0.131033957
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,8,0.227952089
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,8,0.231527675
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,8,0.184226387
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,1,0.549886731
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,1,0.662288987
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,1,0.679645151
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,2,0.241176486
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,2,0.409542785
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,2,0.25111611
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,3,0.269136032
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,3,0.284445792
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,3,0.266702492
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,4,0.239566615
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,4,0.241809062
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,4,0.210926917
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,5,0.340832257
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,5,0.207739492
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,5,0.327850693
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,6,0.256881545
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,6,0.206123655
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,6,0.21942717
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,7,0.136929973
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,7,0.144307154
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,7,0.147059745
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,8,0.235314617
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,8,0.102716004
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,8,0.202455204
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,1,0.727024609
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,1,0.598908667
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,1,0.572762471
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,2,0.417118089
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,2,0.283670431
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,2,0.285282732
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,3,0.21413963
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,3,0.162782292
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,3,0.188070942
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,4,0.184386035
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,4,0.171232057
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,4,0.152942919
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,5,0.264011475
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,5,0.162825631
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,5,0.190210347
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,6,0.236471121
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,6,0.209685422
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,6,0.237456433
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,7,0.065719542
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,7,0.098822311
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,7,0.093160682
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,8,0.115093187
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,8,0.094426917
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,8,0.117311034
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,1,0.563259526
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,1,0.634799387
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,1,0.647240912
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,2,0.287587219
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,2,0.328183062
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,2,0.336655837
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,3,0.128108061
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,3,0.142364971
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,3,0.162390559
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,4,0.187253565
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,4,0.22275687
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,4,0.204737816
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,5,0.169615728
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,5,0.18826808
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,5,0.196166062
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,6,0.179317797
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,6,0.208302419
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,6,0.16677741
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,7,0.101510779
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,7,0.112289205
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,7,0.11533587
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,8,0.118058235
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,8,0.141632169
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,8,0.095375691
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,1,0.748316107
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,1,0.75180598
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,1,0.96251903
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,2,0.603690126
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,2,0.609099247
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,2,0.677720161
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,3,0.351416461
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,3,0.397535942
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,3,0.469188963
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,4,0.424687104
